observation_time,no2,temperature,humidity,wind_speed,wind_direction,pressure
2025-07-14T21:00+08:00,15,30,82,6,225,997
2025-07-14T22:00+08:00,23,29,83,9,180,998
2025-07-14T23:00+08:00,21,29,83,5,135,997
2025-07-13T00:00+08:00,34,27,92,9,90,1000
2025-07-13T01:00+08:00,33,27,92,7,90,1000
2025-07-13T02:00+08:00,34,26,93,5,135,1000
2025-07-13T03:00+08:00,32,26,94,5,90,999
2025-07-13T04:00+08:00,32,27,91,4,180,999
2025-07-13T05:00+08:00,32,27,93,4,90,1000
2025-07-13T06:00+08:00,33,26,93,4,0,1000
2025-07-13T07:00+08:00,29,27,92,5,135,1000
2025-07-13T08:00+08:00,23,29,81,8,135,1001
2025-07-13T09:00+08:00,15,30,80,10,180,1001
2025-07-13T10:00+08:00,13,31,73,12,225,1001
2025-07-13T11:00+08:00,12,31,75,15,180,1001
2025-07-13T12:00+08:00,7,32,66,21,225,1000
2025-07-13T13:00+08:00,8,29,78,10,225,1000
2025-07-13T14:00+08:00,10,31,68,10,135,999
2025-07-13T15:00+08:00,10,32,63,21,225,999
2025-07-13T16:00+08:00,12,31,66,20,180,998
2025-07-13T17:00+08:00,13,30,74,16,180,998
2025-07-13T18:00+08:00,15,28,90,2,135,998
2025-07-13T19:00+08:00,18,28,89,7,180,999
2025-07-13T20:00+08:00,17,28,85,5,180,999
2025-07-13T21:00+08:00,23,28,86,8,180,999
2025-07-13T22:00+08:00,18,28,86,8,180,999
2025-07-13T23:00+08:00,19,28,86,5,180,1000
2025-07-12T00:00+08:00,28,26,93,5,135,997
2025-07-12T01:00+08:00,34,26,93,3,45,996
2025-07-12T02:00+08:00,35,26,93,3,90,996
2025-07-12T03:00+08:00,37,26,93,2,90,996
2025-07-12T04:00+08:00,37,25,93,5,90,996
2025-07-12T05:00+08:00,38,25,95,7,90,997
2025-07-12T06:00+08:00,36,25,94,6,90,997
2025-07-12T07:00+08:00,37,26,94,7,90,998
2025-07-12T08:00+08:00,44,27,92,7,90,998
2025-07-12T09:00+08:00,47,28,88,10,45,999
2025-07-12T10:00+08:00,41,29,81,7,90,999
2025-07-12T11:00+08:00,27,29,79,13,180,999
2025-07-12T12:00+08:00,21,30,72,24,180,999
2025-07-12T13:00+08:00,15,30,75,18,135,999
2025-07-12T14:00+08:00,8,29,77,21,135,998
2025-07-12T15:00+08:00,13,28,83,16,45,998
2025-07-12T16:00+08:00,20,29,82,10,90,998
2025-07-12T17:00+08:00,24,29,83,10,135,998
2025-07-12T18:00+08:00,25,29,81,10,180,998
2025-07-12T19:00+08:00,22,28,83,9,135,999
2025-07-12T20:00+08:00,27,28,87,7,135,999
2025-07-12T21:00+08:00,31,28,87,6,135,1000
2025-07-12T22:00+08:00,31,27,89,5,90,1000
2025-07-12T23:00+08:00,31,27,89,13,90,1000
2025-07-11T00:00+08:00,25,25,94,17,45,991
2025-07-11T01:00+08:00,9,25,94,2,45,991
2025-07-11T02:00+08:00,10,25,94,9,0,990
2025-07-11T03:00+08:00,9,25,93,17,315,990
2025-07-11T04:00+08:00,9,25,94,7,0,990
2025-07-11T05:00+08:00,9,25,95,2,315,990
2025-07-11T06:00+08:00,12,25,95,5,0,990
2025-07-11T07:00+08:00,13,25,95,8,0,991
2025-07-11T08:00+08:00,11,25,95,9,0,991
2025-07-11T09:00+08:00,13,25,95,4,135,992
2025-07-11T10:00+08:00,16,25,95,13,45,992
2025-07-11T11:00+08:00,16,25,95,5,0,993
2025-07-11T12:00+08:00,12,25,95,5,315,993
2025-07-11T13:00+08:00,11,25,94,4,0,993
2025-07-11T14:00+08:00,10,26,93,6,0,993
2025-07-11T15:00+08:00,8,26,88,9,315,993
2025-07-11T16:00+08:00,10,27,86,5,45,993
2025-07-11T17:00+08:00,8,28,82,7,45,993
2025-07-11T18:00+08:00,13,28,84,5,90,993
2025-07-11T19:00+08:00,14,27,86,5,45,994
2025-07-11T20:00+08:00,14,27,90,3,135,995
2025-07-11T21:00+08:00,20,27,91,5,45,996
2025-07-11T22:00+08:00,23,26,90,5,90,996
2025-07-11T23:00+08:00,22,26,92,4,45,997
2025-07-10T00:00+08:00,13,25,90,11,225,993
2025-07-10T01:00+08:00,12,25,93,11,180,992
2025-07-10T02:00+08:00,13,25,94,5,270,991
2025-07-10T03:00+08:00,16,25,94,3,90,991
2025-07-10T04:00+08:00,17,25,94,1,90,991
2025-07-10T05:00+08:00,23,25,95,5,225,990
2025-07-10T06:00+08:00,27,25,94,2,225,990
2025-07-10T07:00+08:00,28,26,94,0,0,990
2025-07-10T08:00+08:00,30,27,94,4,180,991
2025-07-10T09:00+08:00,38,27,93,5,270,991
2025-07-10T10:00+08:00,42,28,90,5,315,990
2025-07-10T11:00+08:00,47,29,88,8,315,990
2025-07-10T12:00+08:00,45,30,81,3,135,990
2025-07-10T13:00+08:00,25,29,80,24,0,990
2025-07-10T14:00+08:00,10,29,79,7,315,989
2025-07-10T15:00+08:00,14,28,87,3,90,989
2025-07-10T16:00+08:00,16,27,84,5,0,989
2025-07-10T17:00+08:00,14,25,93,17,90,990
2025-07-10T18:00+08:00,16,25,94,6,90,990
2025-07-10T19:00+08:00,17,25,94,1,180,990
2025-07-10T20:00+08:00,21,25,94,4,180,990
2025-07-10T21:00+08:00,27,25,94,3,180,991
2025-07-10T22:00+08:00,36,25,94,7,135,991
2025-07-10T23:00+08:00,44,25,95,6,135,991
2025-07-09T00:00+08:00,23,28,82,10,225,996
2025-07-09T01:00+08:00,21,28,83,8,180,996
2025-07-09T02:00+08:00,20,28,86,4,180,995
2025-07-09T03:00+08:00,21,27,88,5,180,995
2025-07-09T04:00+08:00,21,27,88,6,225,995
2025-07-09T05:00+08:00,21,27,89,5,225,995
2025-07-09T06:00+08:00,22,27,89,3,225,995
2025-07-09T07:00+08:00,21,28,87,5,180,995
2025-07-09T08:00+08:00,20,30,78,5,270,995
2025-07-09T09:00+08:00,15,31,74,16,315,996
2025-07-09T10:00+08:00,15,32,64,18,315,995
2025-07-09T11:00+08:00,18,32,64,8,225,995
2025-07-09T12:00+08:00,20,34,56,11,225,994
2025-07-09T13:00+08:00,13,34,59,5,90,993
2025-07-09T14:00+08:00,15,35,56,13,225,992
2025-07-09T15:00+08:00,15,34,56,5,225,991
2025-07-09T16:00+08:00,17,35,55,9,180,990
2025-07-09T17:00+08:00,16,33,66,14,180,990
2025-07-09T18:00+08:00,22,32,71,17,180,990
2025-07-09T19:00+08:00,19,31,74,17,180,990
2025-07-09T20:00+08:00,15,31,77,10,270,991
2025-07-09T21:00+08:00,13,25,91,36,180,992
2025-07-09T22:00+08:00,10,25,87,18,180,992
2025-07-09T23:00+08:00,12,26,88,16,270,992
